original_video_id,OtherGestures,Smile,Laugh,Scowl,otherEyebrowMovement,Frown,Raise,OtherEyeMovements,Close-R,X-Open,Close-BE,gazeInterlocutor,gazeDown,gazeUp,gazeSide,openMouth,closeMouth,lipsDown,lipsUp,lipsRetracted,lipsProtruded,SideTurn,downR,sideTilt,otherHeadM,sideTurnR,sideTiltR,waggle,forwardHead,downRHead,singleHand,bothHands,otherHandM,complexHandM,sidewaysHand,downHands,upHands,target,transcription,Pronunciation_posteriori,Gender,Mood_from_mva,Count of Syllables,Count of filler and pauses,Rate of speech - syb per sec,Speaking time secs w/o pauses,Duration time secs w pauses,Ratio speaking to duration,Fundamental frequency_f0 Hz,SD Fundamental frequency_f0 Hz,Median Fundamental frequency_f0 Hz,Minimum Fundamental frequency_f0 Hz,Maximum Fundamental frequency_f0 Hz,25th Quantile Fundamental frequency_f0 Hz,75th Quantile Fundamental frequency_f0 Hz,Jitter - local,"Jitter - local, absolute",Jitter - rap,Jitter - ppq5,Jitter - ddp,target_dummy,Gender_dummy,pauses_per_minute,log_pauses_per_minute,diff_max_mix,diff_25_75
trial_truth_014.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,truthful,from conversations ... from what Jodi telling me that he had talked to other girls even when they were supposed to be together. That might be what I mean.,90.0,a Male,Showing no emotion,43,2,3.0,9.4,12.7,0.7,111.86,28.66,105.1,81.0,265.0,99.0,114.0,0.08315176063942828,0.0005126064401671106,0.04340279976008056,0.051699490211054334,0.1302083992802417,0,1.0,0.4233333333333333,0.3530015385724235,184.0,15.0
trial_truth_015.mp4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,"just talked to everybody, you know, you know he was flirtatious, I mean he, ah, you know, um, I dont know ... I don’t know who told me that. I don’t know enough about it. I just knew he was a flirt and that ... You know, he was ...  I remember Clancy telling me, you know, at times, you know, he was just him. You know, he would just flirt with everybody, just goofing around. Nobody really took it seriously.",100.0,a Male,Reading,117,10,4.0,24.9,33.0,0.8,120.49,25.6,116.5,78.0,375.0,109.0,126.0,0.08007939467688648,0.0005297113167157591,0.04204884329974253,0.04609141678227579,0.1261465298992276,0,1.0,5.5,1.8718021769015913,297.0,17.0
trial_truth_016.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,Three friends of the deceased who were standing right next to him testified and said ... this is not the guy who shot our best friend. ,100.0,a female,Reading,28,2,4.0,5.9,7.5,0.8,197.81,53.56,193.6,87.0,318.0,156.0,243.0,0.06987697106773033,0.00030786575574664934,0.03526188647169827,0.03754749615324945,0.1057856594150948,0,0.0,0.25,0.22314355131420976,231.0,87.0
trial_truth_017.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,truthful,And I am gonna go forward with this ... because I know I had nothing to do with this crime.,80.03,a Male,speaking passionately,13,1,3.0,2.6,4.5,0.6,145.07,23.38,142.1,90.0,212.0,131.0,160.0,0.06463537962412774,0.0003880413473699068,0.033010572436791306,0.0347660557184766,0.09903171731037393,0,1.0,0.075,0.07232066157962608,122.0,29.0
trial_truth_018.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"So I answered the questions as much as I could. What I knew, but I knew nothing about those murder and rape.",60.0,a Male,Showing no emotion,16,2,2.0,4.5,7.0,0.6,112.61,16.58,109.5,85.0,199.0,104.0,116.0,0.0781764637040344,0.0005851685802353388,0.040957758943241385,0.04063464191434221,0.12287327682972413,0,1.0,0.23333333333333334,0.2097205309820691,114.0,12.0
trial_truth_019.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Served twelve years in the Texas prison on a life sentence before I was ammm ... exonerated through DNA evidence and through the real perpetrators, the real murderers confession. ",90.04,a Male,Showing no emotion,37,5,3.0,8.2,12.7,0.6,100.73,8.65,99.0,80.0,150.0,95.0,104.0,0.07367265055528192,0.0006441286142888838,0.0384331736229117,0.0402992549351528,0.1152995208687351,0,1.0,1.0583333333333331,0.7218965938459311,70.0,9.0
trial_truth_020.mp4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Ahhh ... a lot of people dont value the freedom until its gone and then when you get it back, its like you value it a lot more.",85.05,a Male,Showing no emotion,20,1,3.0,5.6,6.0,0.9,100.31,8.72,97.9,81.0,144.0,94.0,105.0,0.04825161256092962,0.000407569838151228,0.02404095894693405,0.023618370502692818,0.07212287684080215,0,1.0,0.1,0.09531017980432493,63.0,11.0
trial_truth_021.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"To me its, its, its,its hard to ... swallow because I know I hadnt done anything, and I wasnt a sexual predator. ",6.95,a Male,Reading,24,6,2.0,6.1,10.9,0.6,118.31,46.1,106.8,79.0,357.0,98.0,120.0,0.06287950487258047,0.0002640713001362508,0.03169259917964234,0.034912857059469116,0.09507779753892699,0,1.0,1.09,0.7371640659767196,278.0,22.0
trial_truth_022.mp4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"My name is Marvin L. Anderson um ... and  I was born in Genova, Virginia. Um ... In 1982 I went to trial and was convicted for two counts of rape, sodomy, robery and abduction. Um ... I was sentenced to this total sentence of two hundred and ten years. I spent 15 years in prision and five years on parole before I was exonerated in two thousand. ",90.17,a Male,Showing no emotion,83,9,3.0,20.8,28.5,0.7,106.51,55.59,88.3,74.0,395.0,84.0,99.0,0.053878185044447316,0.0005505401497058047,0.025885682362698528,0.02803147894652084,0.07765704708809558,0,1.0,4.2749999999999995,1.6629786793621302,321.0,15.0
trial_truth_023.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"I was convicted the following year and sentenced to forty years in prision. This last year July six, I was exonarated after serving twently two years by DNA evidence with the help of the innocence project, who was able to locate evidence in my case, have it  tested, and the test prove that I hadnt committed the crime. ",100.0,a Male,speaking passionately,85,6,4.0,19.2,22.6,0.9,161.82,18.88,162.3,97.0,227.0,150.0,173.0,0.04880199048351457,0.0002636398589199049,0.023566190655597483,0.023765435535148996,0.07069857196679245,0,1.0,2.2600000000000002,1.1817271953786164,130.0,23.0
trial_truth_026.mp4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,truthful,"Why didnt I understand my rights? Well, Im not a coward. Do you get what Im saying? All I know is this: My son is eight years old right now. Hes going to forget a lot about me. Okay? When hell look back at all this media cover from this bottle feeders I dont want him to see that I stood here like a coward. I did what I did, and I did what I did for my baby, period. Hes going to see me standing up taking my responsability. I will happily do life in prison for my child, thats period. So, I dont understand whats... what, what other paper work is that to do...",79.98,a Male,speaking passionately,178,24,3.0,44.0,64.1,0.7,162.57,26.73,161.3,80.0,362.0,152.0,172.0,0.09858957701085166,0.0007668548293774078,0.04843564266412848,0.05618492883885408,0.14530692799238545,0,1.0,18.708333333333336,2.9810415581439873,282.0,20.0
trial_truth_027.mp4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,truthful,"It was wonderful. I, I mean, I came from Ukraine. I always dreamed of a family like the Belcanies when I was first adopted. My mom was just wonderful. It was exactly what I dreamed of. Just perfect. I took ballet. I went to school. I had a wonderful family. It was perfect.",90.02,a female,Showing no emotion,83,6,3.0,19.5,24.2,0.8,174.13,43.2,185.0,75.0,352.0,175.0,194.0,0.04588015949391095,0.0002175284572650376,0.022947682184339152,0.02196969868234304,0.06884304655301746,0,0.0,2.42,1.2296405510745139,277.0,19.0
trial_truth_028.mp4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"I ... It was while back but I believe, I did. I ask hm ... I asked about the battery, it will take time for battery to charge, You wont be able to use it out of the box. So, by that time thats when I asked she would like one that is corded.",90.01,a Male,Reading,55,6,3.0,11.1,18.0,0.6,115.3,51.09,103.1,82.0,398.0,97.0,111.0,0.08153336441323039,0.0005445633608661256,0.04354393888434858,0.05255062091781311,0.13063181665304574,0,1.0,1.7999999999999998,1.0296194171811581,316.0,14.0
trial_truth_029.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,truthful,Yes I was in my kitchen getting ready. The light was on. I heard a little bloop bloop to the back um garbage can and then turned. And somebody was ringing the doorbell with blood dripping down of their head and screaming theyd been shot.,100.0,a female,Showing no emotion,65,4,4.0,13.3,16.3,0.8,167.68,27.96,174.5,71.0,261.0,165.0,182.0,0.0791316325348054,0.0004020522311930353,0.04260783616103768,0.042489279844703805,0.12782350848311302,0,0.0,1.0866666666666667,0.7355678964438975,190.0,17.0
trial_truth_030.mp4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,truthful,"I started the investigation similarly to how I start all my, um, investigations as I, I have a, uh, whats called a primary briefing, where all of my assisting, uh, detectives and, uh, criminalistics detectives, the scientific portion of the investigation, as well as, um, members of the command staff once everyones present and all the representatives there are from OMI, the district attorneys office. Uh, we get everybody together. Um, in this particular instance there was so many of us, uh, we did it inside the garage of, uh, Alexander Fixtons house. He was not present for any of the briefings but, he allowed us to use his, uh, garage. And uh, thats what started off the investigation, is I was, um, briefed up on some officers that were there on scene just so I could get a lay of the land, figure out kind of, uh, you know, a summary of what happened.",90.0,a Male,Showing no emotion,173,13,3.0,47.1,54.6,0.9,99.87,17.03,95.6,80.0,237.0,91.0,105.0,0.10267348894991624,0.000662561027532125,0.05373571981338921,0.059824287642879274,0.16120715944016764,0,1.0,11.83,2.551786178627545,157.0,14.0
trial_truth_031.mp4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,truthful,"...and there we saw there was a-a man on the ground and they (inaudible) bleeding from the back of his head, and by that time I was trying to call 9-1-1,and they were(sigh)transferring me or something. I was like, “Don’t transfer me!  Don’t transfer me!”  and yes I did.",100.0,a female,Showing no emotion,66,2,4.0,14.5,16.3,0.9,166.61,34.47,172.8,75.0,270.0,163.0,182.0,0.07906717617692828,0.00042557813695538857,0.04124827535361837,0.041021196434526966,0.12374482606085513,0,0.0,0.5433333333333333,0.43394457943003306,195.0,19.0
trial_truth_032.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"And she told me she was, as well. I did when I finally it was, it was still dark so I finally shown my flashlight at her. Um, cause she had mentioned that shed been shot in the head and I could tell that her hair was soaked in blood. Um, at least one other officer, ah, arrived with me on Butterfly Creek. And then ah, once we figured out that the actual incident happened on Bernardino the rest of the officers, ah, went to that residence.",100.0,a Male,Showing no emotion,96,3,4.0,26.0,27.1,1.0,101.25,27.36,95.0,79.0,397.0,91.0,102.0,0.09265990478873448,0.0008142602752752017,0.048867253692045975,0.05131742565923959,0.14660176107613793,0,1.0,1.3550000000000002,0.8565407274683813,318.0,11.0
trial_truth_033.mp4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,There was two black males standing at the door in what looked like just tee shirts and basketball shorts.  Yes. They pull out two pistols in my brothers face and told us to get back in the house and get the fuck on the ground.,100.0,a Male,speaking passionately,53,1,4.0,12.1,12.5,1.0,158.08,42.53,167.0,80.0,400.0,153.0,176.0,0.08257405967779476,0.00047268294858679807,0.041393167725165214,0.041780574098451366,0.1241795031754956,0,1.0,0.20833333333333334,0.18924199963852834,320.0,23.0
trial_truth_034.mp4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,truthful,"We proceeded to step back into the living room in front of the fireplace while William was sitting in the love seat. And he was still sitting there in shock and so they to repeatedly tell him to get down on the ground. And so now all three of us are face down on the wood floor and they just tell us “don’t look, don’t look” And then they started rummaging through the house to find stuff. They just asked- they asked who else was in the house and we didn’t say anything. We said “no one”",90.01,a Male,speaking passionately,91,1,3.0,30.2,31.0,1.0,154.87,32.09,165.2,72.0,392.0,146.0,172.0,0.1033859459917871,0.0006154420605338952,0.053057661589796586,0.055997927642425324,0.1591729847693898,0,1.0,0.5166666666666667,0.41651494429474933,320.0,26.0
trial_truth_037.mp4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,truthful,"Were several investigators on the scene, and... um once we were there executing the warrant, the search warrant we took um ... rooms in the house and I actually took um, the room to the right as you walk into, walk out of the living room which was um, Jonathans room. ",94.91,a Male,speaking passionately,67,4,3.0,15.3,19.2,0.8,155.37,26.28,152.5,75.0,307.0,145.0,160.0,0.05109556930182329,0.0002858103919560903,0.02625444111229651,0.025524921930909147,0.07876332333688953,0,1.0,1.28,0.8241754429663495,232.0,15.0
trial_truth_038.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,truthful,"Next thing I remember is, uh, both of them coming into the house, um, pulling the guns out of their waistband, and telling all of us to get on Effing floor. Uh, Just two:  Nolan and ",80.1,a Male,Showing no emotion,41,3,3.0,10.8,14.8,0.7,109.07,41.35,101.0,82.0,396.0,96.0,108.0,0.056994039315482074,0.0004863252501206958,0.032220876971294804,0.030529255168988988,0.0966626309138844,0,1.0,0.74,0.5538851132264376,314.0,12.0
trial_truth_040.mp4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"Um...well I remember I heard a shot after that. Um...and I remember getting under the vehicle...and...I fell on the ground. And um thats when SPO Jerry Johnson, I heard him come up.",50.06,a female,Showing no emotion,49,7,2.0,7.8,27.5,0.3,170.7,68.97,133.1,70.0,390.0,117.0,248.0,0.08829042619508959,0.00042709227293341633,0.048340913726866656,0.053882480925406685,0.14502274118059996,0,0.0,3.208333333333333,1.4370666864933137,320.0,131.0
trial_truth_041.mp4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Um, I put on my soft body armor and put on, um, in the Repeat Offender Project we had hard body armor, uh, for, which was good for rifle rounds. So, it was augmented body armor. So I put that on. Um, I changed my glasses when I noticed the time of day. So, I changed the glasses from, um, my sunglasses to, uh, clear lenses, to have eye protection. Uh, got my department rifle, insured that I had my department rifle and my taser shotgun, and, um, made sure my body armor had the recording devices on it.",100.0,a Male,Showing no emotion,130,9,4.0,26.9,33.2,0.8,110.65,27.83,103.9,73.0,240.0,97.0,113.0,0.08094073940181093,0.0005912959894240436,0.04243009124839954,0.045040612998741895,0.12729027374519866,0,1.0,4.98,1.7884205679625405,167.0,16.0
trial_truth_042.mp4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,truthful,"As, from what my recollection, is I saw him pull out the two knives and then they go back. Im, Im going down. And all I can see is basically from my vantage point is his feet is just turning into what appears to be possibly to the to the east. I at that point I just looking at his feet so Im assuming he was turning and went down to the ground.",90.09,a Male,Showing no emotion,80,10,3.0,17.0,24.7,0.7,107.39,38.68,97.9,72.0,393.0,90.0,106.0,0.08703861813238592,0.0006448783562825672,0.04472777544757208,0.048658504032768966,0.13418332634271626,0,1.0,4.116666666666667,1.6325031853650966,321.0,16.0
trial_truth_044.mp4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,truthful,"Um, I remember they were going in and out of the basements. I remember when the like, young ladies um fell down in the kitchen because she was so intoxicated she couldn’t walk. Um, me and my staff, one of my staff members actually made a comment about that. Um, and that’s all the only other time I remember seeing them. ",80.05,a Male,Reading,49,4,3.0,15.4,19.6,0.8,133.64,24.9,129.7,97.0,387.0,120.0,140.0,0.08724054561438789,0.0005769915682260512,0.046075226753715504,0.04888752267482446,0.1382256802611465,0,1.0,1.3066666666666669,0.8358034809614685,290.0,20.0
trial_truth_045.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Um, my daughter and ah, Nicole have been friends for a long time. Ah, pretty much cause they were both lifers for the class of 2005. And um, I had actually taught Nicole sophomore English. And Nicole and Megan had been in the band together for, I think, from like 7th to 10th grade. And um, no excuse me, basketball from 7th to 10th. And then in the band together from 4th through 12th.",100.0,a female,Showing no emotion,115,9,3.0,28.0,33.0,0.8,173.76,31.0,171.4,80.0,389.0,159.0,185.0,0.076051195192521,0.0003812077040438893,0.03910878680754088,0.04086084364200849,0.11732636042262262,0,0.0,4.95,1.7833912195575383,309.0,26.0
trial_truth_046.mp4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,truthful,"They were...they were at the taller (?) table there,in the walk way. Um,we were staring all over the place,looking around,taking pictures. Inside,outside,capture as much as possible and they, uh, they kind of stopped me, uh, and started talking to me, and uh, um, the two girls and the two guys that had been drinking were trying to uh,to say something to me. None of it made sense, um they were telling me how they were amazed with how many pictures that were taken,and stuff but uh, most of what they said was not really understandable. ",79.79,a Male,Reading,90,10,2.0,28.8,37.0,0.8,118.1,21.96,113.9,80.0,397.0,107.0,123.0,0.07533680070161729,0.0005553539563480262,0.03900205209739645,0.04285883617483376,0.11700615629218936,0,1.0,6.166666666666667,1.9694406464655074,317.0,16.0
trial_truth_048.mp4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,truthful,"Um, tanbark, I started to notice some debris on the road way. I noticed some uhhh... tire marks.  Wasnt exactly exactly sure what it was. Some debris.  ahhh I started following it down and noticed some damaged to the roadway ahh then when I looked up I saw a white car i was up against the tree",89.9,a Male,Showing no emotion,64,9,3.0,15.0,21.0,0.7,105.19,8.24,105.0,80.0,152.0,100.0,109.0,0.08601441189742402,0.0006717828188797725,0.045203175061349264,0.05083189495787447,0.1356095251840478,0,1.0,3.15,1.423108334242607,72.0,9.0
trial_truth_049.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"A. She felt very safe there. B. Angela, the great aunt felt very committed to her well being, um and C. She needs stability permanency and safety in order to be able to heal and recover and it was clear just in the time that Gabby had spent at Angelas that she was receiving that at her aunt and her uncle. ",90.15,a Male,Reading,86,9,3.0,20.3,27.5,0.7,114.76,35.85,106.2,80.0,399.0,101.0,115.0,0.08667714793248486,0.00046169191975662267,0.04407590768337305,0.047309011821421484,0.13222772305011915,0,1.0,4.125,1.634130525024472,319.0,14.0
trial_truth_050.mp4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,truthful,"At that time on December nineteenth we were also looking for some missing items. Uh, such as, uh, badge and a gun. And we, uh, we started driving up and down, you know, and through new castle. Um, we went on foot a couple times. Um, through New Castle Road and through Stadium Drive to look for, like, a badge or gun or any other evidence.",84.91,a Male,Showing no emotion,78,6,3.0,17.9,23.0,0.8,99.97,17.36,97.0,75.0,193.0,90.0,103.0,0.08286812697758572,0.0006894065980635951,0.04467336979421576,0.04977755532814822,0.13402010938264727,0,1.0,2.3000000000000003,1.1939224684724346,118.0,13.0
trial_truth_051.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,truthful,Woke up to a lot of pain and lot of pressure and sound of somebody moaning. And quickly realized it was Bo. And then I just shut my eyes and laid there. And that was I dont even think a decision that I consciously made. And I waited until he was done. And...he got up and he literally picked up a blanket and threw it on me.,94.89,a female,Showing no emotion,114,7,4.0,24.0,29.0,0.8,179.88,68.21,207.0,78.0,374.0,108.0,228.0,0.06568552173279672,0.0003534186559181601,0.03046474080858478,0.02718979670185341,0.09139422242575436,0,0.0,3.3833333333333333,1.4778094699556639,296.0,120.0
trial_truth_052.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,truthful,"Five of the items had ... were first taken through the serology process, because they needed to determine what type of DNA is present. The reason being is if sperm cells are identified, we have to take them through a process where we then... we call it a differential separation where we are trying to separate the sperm cells from all of the epithelial cells. ",100.0,a female,Reading,114,5,4.0,26.8,29.0,0.9,220.27,45.43,211.4,76.0,399.0,195.0,239.0,0.05842569511581242,0.000250460855447659,0.030428739376720595,0.03036951302506768,0.09128621813016176,0,0.0,2.4166666666666665,1.2286654169163074,323.0,44.0
trial_truth_053.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,truthful,"They were good um he treated me with respect he loved me um he would like I have degenerative disc disease in my neck so he would bring a pillow in the bathroom and put it behind my head so that my neck wouldnt hurt. Um... he um... he would always ask me how I was doing you know always want to talk to me he always called me \baby\"" and said he loved me. He used to tell me he loved me all the time.""",85.06,a female,Showing no emotion,101,7,3.0,20.1,30.0,0.7,189.15,41.84,179.3,77.0,401.0,172.0,200.0,0.055462051733219435,0.00024697078103023186,0.030845816556237294,0.03283346698982406,0.09253744966871187,0,0.0,3.5,1.5040773967762742,324.0,28.0
trial_truth_054.mp4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,truthful,"Psychologists once explained to me that society had this need to umm persecute people. They get some sort of gratification from it, so there might be something going on there. Umm beside that I, I dont really -- its so convoluted that we could talk for hours on that. But umm it just is what it is.",90.05,a female,Showing no emotion,81,10,3.0,15.0,24.0,0.6,188.33,51.79,200.4,76.0,356.0,185.0,210.0,0.09328158458547174,0.00044890156982670945,0.04856356864282408,0.05077422571070277,0.14569070592847225,0,0.0,4.0,1.6094379124341003,280.0,25.0
trial_truth_055.mp4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"Nothing that is what you typically see in a case like this, such as um a childhood where there was drugs, alcoholism, molestation, things like that. None of those things occurred in my family. Um, so, I dont know, I guess that we would sort of joke that my mom didnt beat me hard enough. So I dont really have a mitigation.",90.07,a female,Showing no emotion,89,8,3.0,18.4,28.8,0.6,181.19,55.03,199.5,73.0,369.0,109.0,211.0,0.08533446516686934,0.00040065112676547206,0.04437556859496211,0.046835518507224866,0.13312670578488633,0,0.0,3.8400000000000003,1.5769147207285403,296.0,102.0
trial_truth_056.mp4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,truthful,"Mmm initially ... Ive never been on Twitter, I dont even know what it looks like. I just have heard about it through other people, reading about it in magazines ... Um... In 2009 somebody started a false Twitter account in my name and began tweeting, pretending they were me. So, I had that shut down. Um and then it ... it just became sort of ... an idea that I thought of in February and we decided to go for it.",90.09,a female,Showing no emotion,111,15,3.0,20.9,34.0,0.6,173.04,57.98,195.4,80.0,400.0,104.0,211.0,0.08074062209684972,0.00039938635982853367,0.042642407036810576,0.04384485662694927,0.12792722111043173,0,0.0,8.5,2.2512917986064953,320.0,107.0
trial_truth_057.mp4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"I was born in Durango, Colorado. My mother was a single mother. I have two older sisters, Karen Berry and Dory Gardner. I have one older brother. I was um quite a bit younger than all of them so I primarily grew up by myself. Um I lived back and forth in Texas and New Mexico until I was about 6 years old. At that point my mother married my step father. Um I lived, we lived in New Mexico until I was approximately in fifth grade.",100.0,a female,Reading,135,10,4.0,31.3,38.0,0.8,198.85,37.68,200.6,77.0,373.0,192.0,214.0,0.04595381998911679,0.00019483360759386018,0.02501771860089926,0.02329645672484489,0.07505315580269778,0,0.0,6.333333333333333,1.992430164690206,296.0,22.0
trial_truth_058.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Um whenever I was little, um my oldest nephew is um two years younger than I am so he and I were always very close. And so whenever I was really little i spent a lot of time with her and then whenever, um I was a freshman in high school I went and lived with her.",100.0,a female,Showing no emotion,76,3,4.0,18.7,21.0,0.9,193.07,37.54,198.9,81.0,328.0,188.0,212.0,0.04144052759657762,0.00018173391944504845,0.02292672925739348,0.020911525670843246,0.06878018777218045,0,0.0,1.0499999999999998,0.7178397931503168,247.0,24.0
trial_truth_060.mp4,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"Yes um, Reginald and I would have like long talks and through one of our long talks, it was um late at night and it was just us two. But I guess we put ourselves in a vulnerable position and um we, we ... we slept together.",100.0,a female,Showing no emotion,76,7,4.0,14.3,20.0,0.7,179.65,32.57,174.4,74.0,340.0,167.0,188.0,0.062241150631238064,0.0002977258824602725,0.033522540457293144,0.03557932626929431,0.10056762137187944,0,0.0,2.333333333333333,1.203972804325936,266.0,21.0
